director_name,actor_1_name,actor_2_name,actor_3_name,title_year,movie_title,genres,comb
Woo-Suk Kang,Yu-mi Jeong,Sung-kee Ahn,Kyung-gu Sol,2003.0,silmido,Action Drama,Yu-mi Jeong Sung-kee Ahn Kyung-gu Sol Woo-Suk Kang Action Drama
Jane Campion,Abbie Cornish,Paul Schneider,Samuel Roukin,2009.0,bright star,Biography Drama Romance,Abbie Cornish Paul Schneider Samuel Roukin Jane Campion Biography Drama Romance
Karan Johar,Shah Rukh Khan,Jimmy Shergill,Christopher B. Duncan,2010.0,my name is khan,Adventure Drama Thriller,Shah Rukh Khan Jimmy Shergill Christopher B. Duncan Karan Johar Adventure Drama Thriller
Herbert Ross,Dianne Wiest,Chris Penn,Lori Singer,1984.0,footloose,Drama Music Romance,Dianne Wiest Chris Penn Lori Singer Herbert Ross Drama Music Romance
J.C. Chandor,Robert Redford,unknown,unknown,2013.0,all is lost,Action Adventure Drama,Robert Redford unknown unknown J.C. Chandor Action Adventure Drama
John Sayles,Mary Elizabeth Mastrantonio,Casey Siemaszko,Vanessa Martinez,1999.0,limbo,Adventure Drama Thriller,Mary Elizabeth Mastrantonio Casey Siemaszko Vanessa Martinez John Sayles Adventure Drama Thriller
Vipul Amrutlal Shah,Katrina Kaif,Clive Standen,Riteish Deshmukh,2007.0,namastey london,Comedy Drama Romance,Katrina Kaif Clive Standen Riteish Deshmukh Vipul Amrutlal Shah Comedy Drama Romance
Ken Loach,Padraic Delaney,Orla Fitzgerald,Martin Lucey,2006.0,the wind that shakes the barley,Drama War,Padraic Delaney Orla Fitzgerald Martin Lucey Ken Loach Drama War
Ayan Mukerji,Ranbir Kapoor,Madhuri Dixit,Aditya Roy Kapoor,2013.0,yeh jawaani hai deewani,Comedy Drama Musical Romance,Ranbir Kapoor Madhuri Dixit Aditya Roy Kapoor Ayan Mukerji Comedy Drama Musical Romance
John G. Avildsen,Martin Kove,William Zabka,William Bassett,1984.0,the karate kid,Action Drama Family Sport,Martin Kove William Zabka William Bassett John G. Avildsen Action Drama Family Sport
Mervyn LeRoy,Peter Ustinov,Deborah Kerr,Robert Taylor,1951.0,quo vadis,Biography Drama History Romance,Peter Ustinov Deborah Kerr Robert Taylor Mervyn LeRoy Biography Drama History Romance
Darren Lynn Bousman,Alexa PenaVega,Paris Hilton,Paul Sorvino,2008.0,repo! the genetic opera,Horror Musical Sci-Fi,Alexa PenaVega Paris Hilton Paul Sorvino Darren Lynn Bousman Horror Musical Sci-Fi
Serdar Akar,Necati Sasmaz,Bergüzar Korel,Ghassan Massoud,2006.0,valley of the wolves: iraq,Action Adventure,Necati Sasmaz Bergüzar Korel Ghassan Massoud Serdar Akar Action Adventure
Quentin Tarantino,Bruce Willis,Eric Stoltz,Phil LaMarr,1994.0,pulp fiction,Crime Drama,Bruce Willis Eric Stoltz Phil LaMarr Quentin Tarantino Crime Drama
James Frawley,Madeline Kahn,Jim Henson,Dom DeLuise,1979.0,the muppet movie,Adventure Comedy Family Musical,Madeline Kahn Jim Henson Dom DeLuise James Frawley Adventure Comedy Family Musical
Dan Gilroy,Jake Gyllenhaal,Michael Papajohn,James Huang,2014.0,nightcrawler,Crime Drama Thriller,Jake Gyllenhaal Michael Papajohn James Huang Dan Gilroy Crime Drama Thriller
Jay Chandrasekhar,Brittany Daniel,Lindsay Price,Jay Chandrasekhar,2004.0,club dread,Comedy Horror Thriller,Brittany Daniel Lindsay Price Jay Chandrasekhar Jay Chandrasekhar Comedy Horror Thriller
Robert Wise,Eleanor Parker,Angela Cartwright,Nicholas Hammond,1965.0,the sound of music,Biography Drama Family Musical Romance,Eleanor Parker Angela Cartwright Nicholas Hammond Robert Wise Biography Drama Family Musical Romance
Ron Howard,Tom Hanks,Howard Morris,Patrick Cronin,1984.0,splash,Comedy Fantasy Romance,Tom Hanks Howard Morris Patrick Cronin Ron Howard Comedy Fantasy Romance
Jonathan Dayton,Steve Carell,Steven Christopher Parker,Jill Talley,2006.0,little miss sunshine,Comedy Drama,Steve Carell Steven Christopher Parker Jill Talley Jonathan Dayton Comedy Drama
Rob Reiner,Marshall Bell,Frances Lee McCain,Casey Siemaszko,1986.0,stand by me,Adventure Drama,Marshall Bell Frances Lee McCain Casey Siemaszko Rob Reiner Adventure Drama
Danny Boyle,Noah Huntley,Megan Burns,David Schneider,2002.0,28 days later...,Drama Horror Sci-Fi Thriller,Noah Huntley Megan Burns David Schneider Danny Boyle Drama Horror Sci-Fi Thriller
Chris Stokes,Jennifer Freeman,Marques Houston,Steve Harvey,2004.0,you got served,Drama Music,Jennifer Freeman Marques Houston Steve Harvey Chris Stokes Drama Music
Don Siegel,Clint Eastwood,Patrick McGoohan,Fred Ward,1979.0,escape from alcatraz,Biography Crime Drama,Clint Eastwood Patrick McGoohan Fred Ward Don Siegel Biography Crime Drama
Rick Famuyiwa,Boris Kodjoe,Sanaa Lathan,Wendell Pierce,2002.0,brown sugar,Comedy Drama Music Romance,Boris Kodjoe Sanaa Lathan Wendell Pierce Rick Famuyiwa Comedy Drama Music Romance
Martin Lawrence,Faizon Love,Lynn Whitfield,Della Reese,1996.0,a thin line between love and hate,Comedy Crime Drama Romance Thriller,Faizon Love Lynn Whitfield Della Reese Martin Lawrence Comedy Crime Drama Romance Thriller
Jonathan Levine,Joseph Gordon-Levitt,Anna Kendrick,Bryce Dallas Howard,2011.0,50/50,Comedy Drama Romance,Joseph Gordon-Levitt Anna Kendrick Bryce Dallas Howard Jonathan Levine Comedy Drama Romance
Masayuki Ochiai,James Kyson,David Denman,Daisy Betts,2008.0,shutter,Horror Mystery Thriller,James Kyson David Denman Daisy Betts Masayuki Ochiai Horror Mystery Thriller
George A. Romero,Ted Danson,Hal Holbrook,Adrienne Barbeau,1982.0,creepshow,Comedy Fantasy Horror,Ted Danson Hal Holbrook Adrienne Barbeau George A. Romero Comedy Fantasy Horror
Tom Gormican,Mackenzie Davis,Lola Glaudini,Josh Pais,2014.0,that awkward moment,Comedy Romance,Mackenzie Davis Lola Glaudini Josh Pais Tom Gormican Comedy Romance
Ken Shapiro,Brian Doyle-Murray,Dabney Coleman,Mary Kay Place,1981.0,modern problems,Comedy Fantasy Sci-Fi,Brian Doyle-Murray Dabney Coleman Mary Kay Place Ken Shapiro Comedy Fantasy Sci-Fi
Justin Tipping,Tina Gilton,Natalie Stephany Aguilar,Justin Hall,2016.0,kicks,Adventure,Tina Gilton Natalie Stephany Aguilar Justin Hall Justin Tipping Adventure
Kenneth Branagh,Keanu Reeves,Denzel Washington,Brian Blessed,1993.0,much ado about nothing,Comedy Drama Romance,Keanu Reeves Denzel Washington Brian Blessed Kenneth Branagh Comedy Drama Romance
Peter R. Hunt,Telly Savalas,George Lazenby,Desmond Llewelyn,1969.0,on her majesty's secret service,Action Adventure Thriller,Telly Savalas George Lazenby Desmond Llewelyn Peter R. Hunt Action Adventure Thriller
unknown,Nick Wechsler,Philip Winchester,Jeff Marlow,unknown,the player            ,Action Crime Drama Thriller,Nick Wechsler Philip Winchester Jeff Marlow unknown Action Crime Drama Thriller
Wes Craven,Miko Hughes,Heather Langenkamp,Tracy Middendorf,1994.0,new nightmare,Fantasy Horror Mystery Thriller,Miko Hughes Heather Langenkamp Tracy Middendorf Wes Craven Fantasy Horror Mystery Thriller
John Schultz,Stephen Collins,Mark Webber,Keri Lynn Pratt,1999.0,drive me crazy,Comedy Drama Romance,Stephen Collins Mark Webber Keri Lynn Pratt John Schultz Comedy Drama Romance
Doug Atchison,Curtis Armstrong,Sean Michael Afable,Tzi Ma,2006.0,akeelah and the bee,Drama,Curtis Armstrong Sean Michael Afable Tzi Ma Doug Atchison Drama
Tamra Davis,Dave Chappelle,Harland Williams,Clarence Williams III,1998.0,half baked,Comedy Crime,Dave Chappelle Harland Williams Clarence Williams III Tamra Davis Comedy Crime
Jonas Elmer,J.K. Simmons,Frances Conroy,Harry Connick Jr.,2009.0,new in town,Comedy Romance,J.K. Simmons Frances Conroy Harry Connick Jr. Jonas Elmer Comedy Romance
Stephen Gaghan,Matt Damon,Amr Waked,Kayvan Novak,2005.0,syriana,Drama Thriller,Matt Damon Amr Waked Kayvan Novak Stephen Gaghan Drama Thriller
Mary Harron,Christian Bale,Justin Theroux,Samantha Mathis,2000.0,american psycho,Crime Drama,Christian Bale Justin Theroux Samantha Mathis Mary Harron Crime Drama
Miguel Arteta,Jake Gyllenhaal,Zooey Deschanel,Tim Blake Nelson,2002.0,the good girl,Drama Romance,Jake Gyllenhaal Zooey Deschanel Tim Blake Nelson Miguel Arteta Drama Romance
Erik Canuel,Colm Feore,Richard Howland,Sarain Boylan,2006.0,bon cop bad cop,Action Comedy Crime Thriller,Colm Feore Richard Howland Sarain Boylan Erik Canuel Action Comedy Crime Thriller
Troy Duffy,Norman Reedus,Julie Benz,Clifton Collins Jr.,2009.0,the boondock saints ii: all saints day,Action Crime Thriller,Norman Reedus Julie Benz Clifton Collins Jr. Troy Duffy Action Crime Thriller
James Ivory,Alexandra Maria Lara,Omar Metwally,Diego Velazquez,2009.0,the city of your final destination,Drama Romance,Alexandra Maria Lara Omar Metwally Diego Velazquez James Ivory Drama Romance
Nicole Holofcener,Christopher Nicholas Smith,Ben Falcone,Michaela Watkins,2013.0,enough said,Comedy Drama Romance,Christopher Nicholas Smith Ben Falcone Michaela Watkins Nicole Holofcener Comedy Drama Romance
Will Gluck,Emma Stone,Dan Byrd,Fred Armisen,2010.0,easy a,Comedy Romance,Emma Stone Dan Byrd Fred Armisen Will Gluck Comedy Romance
Matty Rich,Jada Pinkett Smith,Joe Morton,Larenz Tate,1994.0,the inkwell,Comedy Drama Romance,Jada Pinkett Smith Joe Morton Larenz Tate Matty Rich Comedy Drama Romance
E. Elias Merhige,Eddie Izzard,Udo Kier,Catherine McCormack,2000.0,shadow of the vampire,Drama Horror,Eddie Izzard Udo Kier Catherine McCormack E. Elias Merhige Drama Horror
Joe Nussbaum,Cameron Monaghan,Thomas McDonell,Aimee Teegarden,2011.0,prom,Comedy Drama,Cameron Monaghan Thomas McDonell Aimee Teegarden Joe Nussbaum Comedy Drama
Matt Reeves,Mark Margolis,Michael Rapaport,Carol Kane,1996.0,the pallbearer,Comedy Romance,Mark Margolis Michael Rapaport Carol Kane Matt Reeves Comedy Romance
Steve Rash,Barry Corbin,Nia Long,Jake Busey,1999.0,held up,Comedy,Barry Corbin Nia Long Jake Busey Steve Rash Comedy
Fina Torres,Harold Perrineau,John de Lancie,Mark Feuerstein,2000.0,woman on top,Comedy Fantasy Romance,Harold Perrineau John de Lancie Mark Feuerstein Fina Torres Comedy Fantasy Romance
James Ivory,Anthony Hopkins,Vanessa Redgrave,Samuel West,1992.0,howards end,Drama Romance,Anthony Hopkins Vanessa Redgrave Samuel West James Ivory Drama Romance
unknown,Dominic Cooper,Joseph Gilgun,Ruth Negga,unknown,preacher            ,Adventure Drama Fantasy Mystery,Dominic Cooper Joseph Gilgun Ruth Negga unknown Adventure Drama Fantasy Mystery
Duke Johnson,Jennifer Jason Leigh,Tom Noonan,David Thewlis,2015.0,anomalisa,Animation Comedy Drama Romance,Jennifer Jason Leigh Tom Noonan David Thewlis Duke Johnson Animation Comedy Drama Romance
Mike Leigh,Jim Broadbent,Imelda Staunton,Phil Davis,2010.0,another year,Comedy Drama,Jim Broadbent Imelda Staunton Phil Davis Mike Leigh Comedy Drama
François Ozon,Catherine Deneuve,Isabelle Huppert,Emmanuelle Béart,2002.0,8 women,Comedy Crime Musical Romance,Catherine Deneuve Isabelle Huppert Emmanuelle Béart François Ozon Comedy Crime Musical Romance
Mark L. Lester,Cary-Hiroyuki Tagawa,Tia Carrere,Vernee Watson,1991.0,showdown in little tokyo,Action Comedy Crime Thriller,Cary-Hiroyuki Tagawa Tia Carrere Vernee Watson Mark L. Lester Action Comedy Crime Thriller
David Dobkin,Janeane Garofalo,Vince Vieluf,Kevin Rahm,1998.0,clay pigeons,Comedy Crime,Janeane Garofalo Vince Vieluf Kevin Rahm David Dobkin Comedy Crime
Anna Boden,Zoë Kravitz,Jeremy Davies,Jim Gaffigan,2010.0,it's kind of a funny story,Comedy Drama Romance,Zoë Kravitz Jeremy Davies Jim Gaffigan Anna Boden Comedy Drama Romance
Nigel Cole,Bob Hoskins,Robbie Kay,Sally Hawkins,2010.0,made in dagenham,Biography Comedy Drama History,Bob Hoskins Robbie Kay Sally Hawkins Nigel Cole Biography Comedy Drama History
Anand Tucker,Colin Firth,Jim Broadbent,Gina McKee,2007.0,when did you last see your father?,Biography Drama,Colin Firth Jim Broadbent Gina McKee Anand Tucker Biography Drama
Steve James,Kurtwood Smith,Laurel Holloman,Amy Locane,1997.0,prefontaine,Biography Drama Romance Sport,Kurtwood Smith Laurel Holloman Amy Locane Steve James Biography Drama Romance Sport
Michael Winner,Faye Dunaway,Marina Sirtis,John Gielgud,1983.0,the wicked lady,Adventure Drama,Faye Dunaway Marina Sirtis John Gielgud Michael Winner Adventure Drama
Tomm Moore,Sean Lennon,Mick Lally,Evan McGuire,2009.0,the secret of kells,Adventure Animation Family Fantasy,Sean Lennon Mick Lally Evan McGuire Tomm Moore Adventure Animation Family Fantasy
John Carney,James Corden,Karen Pittman,Mary Catherine Garrison,2013.0,begin again,Drama Music,James Corden Karen Pittman Mary Catherine Garrison John Carney Drama Music
David Jacobson,Hunter Parrish,Bruce Dern,Rory Culkin,2005.0,down in the valley,Drama Romance Thriller,Hunter Parrish Bruce Dern Rory Culkin David Jacobson Drama Romance Thriller
Michael Corrente,Jerry Ferrara,Tony Devon,Alexa Havins,2007.0,brooklyn rules,Crime Drama,Jerry Ferrara Tony Devon Alexa Havins Michael Corrente Crime Drama
Edward Hall,Rufus Sewell,Hayley Atwell,Charlotte Rampling,2012.0,restless,Drama Romance,Rufus Sewell Hayley Atwell Charlotte Rampling Edward Hall Drama Romance
Keith Gordon,Robert Downey Jr.,Robin Wright,Alfre Woodard,2003.0,the singing detective,Comedy Crime Musical Mystery,Robert Downey Jr. Robin Wright Alfre Woodard Keith Gordon Comedy Crime Musical Mystery
David Leland,Anna Friel,Catherine McCormack,Steven Mackintosh,1998.0,the land girls,Drama Romance War,Anna Friel Catherine McCormack Steven Mackintosh David Leland Drama Romance War
Andrew Currie,Alexia Fast,Henry Czerny,Kesun Loder,2006.0,fido,Comedy Drama Horror Sci-Fi,Alexia Fast Henry Czerny Kesun Loder Andrew Currie Comedy Drama Horror Sci-Fi
Andrew Wilson,Will Ferrell,Eddie Griffin,Jacob Vargas,2005.0,the wendell baker story,Comedy Drama Romance,Will Ferrell Eddie Griffin Jacob Vargas Andrew Wilson Comedy Drama Romance
Jonathan Lynn,Rupert Grint,Rupert Everett,Geoff Bell,2010.0,wild target,Action Comedy Crime,Rupert Grint Rupert Everett Geoff Bell Jonathan Lynn Action Comedy Crime
Marc Schölermann,John de Lancie,Larry Drake,Johnny Whitworth,2008.0,pathology,Crime Horror Thriller,John de Lancie Larry Drake Johnny Whitworth Marc Schölermann Crime Horror Thriller
unknown,Tom Hardy,Jack O'Connell,Kevin McNally,unknown,wuthering heights            ,Drama Romance,Tom Hardy Jack O'Connell Kevin McNally unknown Drama Romance
Robert Moresco,Brian Dennehy,Brad Renfro,Dash Mihok,2006.0,10th & wolf,Crime Drama Thriller,Brian Dennehy Brad Renfro Dash Mihok Robert Moresco Crime Drama Thriller
Thomas Vinterberg,Michael Angarano,Chris Owen,William Hootkins,2004.0,dear wendy,Comedy Crime Drama Romance,Michael Angarano Chris Owen William Hootkins Thomas Vinterberg Comedy Crime Drama Romance
Claudia Llosa,Ian Tracey,Zen McGrath,William Shimell,2014.0,aloft,Drama,Ian Tracey Zen McGrath William Shimell Claudia Llosa Drama
Katsuhiro Ôtomo,Mitsuo Iwata,Takeshi Kusao,Tesshô Genda,1988.0,akira,Action Animation Sci-Fi,Mitsuo Iwata Takeshi Kusao Tesshô Genda Katsuhiro Ôtomo Action Animation Sci-Fi
John Herzfeld,Paul Walker,Olivia Wilde,Jason Flemyng,2007.0,the death and life of bobby z,Action Crime Thriller,Paul Walker Olivia Wilde Jason Flemyng John Herzfeld Action Crime Thriller
Charles Binamé,Stephen McHattie,Roy Dupuis,Julie LeBreton,2005.0,the rocket: the legend of rocket richard,Biography Drama Sport,Stephen McHattie Roy Dupuis Julie LeBreton Charles Binamé Biography Drama Sport
Keith Parmer,Rachel Ann Mullins,Josh Henderson,Grant Bowler,2014.0,swelter,Action Crime Drama Thriller,Rachel Ann Mullins Josh Henderson Grant Bowler Keith Parmer Action Crime Drama Thriller
Dennie Gordon,Leehom Wang,Ruby Lin,Jack Kao,2013.0,my lucky star,Action Adventure Comedy Romance,Leehom Wang Ruby Lin Jack Kao Dennie Gordon Action Adventure Comedy Romance
Ol Parker,Celia Imrie,Ben Miles,Darren Boyd,2005.0,imagine me & you,Comedy Drama Romance,Celia Imrie Ben Miles Darren Boyd Ol Parker Comedy Drama Romance
Bruce Beresford,Mckenna Grace,Lucy Fry,Natalie Coughlin,2016.0,mr. church,Drama,Mckenna Grace Lucy Fry Natalie Coughlin Bruce Beresford Drama
François Ozon,Charlotte Rampling,Ludivine Sagnier,Jean-Claude Lecas,2003.0,swimming pool,Crime Drama Mystery Thriller,Charlotte Rampling Ludivine Sagnier Jean-Claude Lecas François Ozon Crime Drama Mystery Thriller
James Nunn,Spencer Wilding,Mark Wingett,Kacey Clarke,2013.0,green street 3: never back down,Action Drama,Spencer Wilding Mark Wingett Kacey Clarke James Nunn Action Drama
David Webb Peoples,Delroy Lindo,Joan Chen,Anna Katarina,1989.0,the blood of heroes,Action Sci-Fi Sport,Delroy Lindo Joan Chen Anna Katarina David Webb Peoples Action Sci-Fi Sport
Michael Winnick,Scott Takeda,Helena Mattsson,Craig Sheffer,2016.0,code of honor,Action,Scott Takeda Helena Mattsson Craig Sheffer Michael Winnick Action
Bruce Beresford,Morgan Freeman,Jessica Tandy,Patti LuPone,1989.0,driving miss daisy,Comedy Drama Family,Morgan Freeman Jessica Tandy Patti LuPone Bruce Beresford Comedy Drama Family
George Tillman Jr.,Vanessa Williams,Mekhi Phifer,Vivica A. Fox,1997.0,soul food,Comedy Drama,Vanessa Williams Mekhi Phifer Vivica A. Fox George Tillman Jr. Comedy Drama
Stanley Tong,Françoise Yip,Anita Mui,Garvin Cross,1995.0,rumble in the bronx,Action Comedy,Françoise Yip Anita Mui Garvin Cross Stanley Tong Action Comedy
David Oelhoffen,Viggo Mortensen,Reda Kateb,Ángela Molina,2014.0,far from men,Drama War Western,Viggo Mortensen Reda Kateb Ángela Molina David Oelhoffen Drama War Western
Jason Reitman,J.K. Simmons,Cameron Bright,Todd Louiso,2005.0,thank you for smoking,Comedy Drama,J.K. Simmons Cameron Bright Todd Louiso Jason Reitman Comedy Drama
Eli Roth,Jay Hernandez,Lauren German,Stanislav Ianevski,2007.0,hostel: part ii,Horror,Jay Hernandez Lauren German Stanislav Ianevski Eli Roth Horror
Lone Scherfig,Dominic Cooper,Olivia Williams,Ellie Kendrick,2009.0,an education,Drama,Dominic Cooper Olivia Williams Ellie Kendrick Lone Scherfig Drama
Anand Tucker,Frances Conroy,Bridgette Wilson-Sampras,Clyde Kusatsu,2005.0,shopgirl,Drama Romance,Frances Conroy Bridgette Wilson-Sampras Clyde Kusatsu Anand Tucker Drama Romance
Tony Richardson,Joely Richardson,Beau Bridges,Nastassja Kinski,1984.0,the hotel new hampshire,Comedy Drama Romance,Joely Richardson Beau Bridges Nastassja Kinski Tony Richardson Comedy Drama Romance
Joe Carnahan,Jason Patric,Chi McBride,Alan Van Sprang,2002.0,narc,Crime Drama Mystery Thriller,Jason Patric Chi McBride Alan Van Sprang Joe Carnahan Crime Drama Mystery Thriller
Paul Gross,Molly Parker,Paul Gross,Kari Matchett,2002.0,men with brooms,Comedy Drama Romance Sport,Molly Parker Paul Gross Kari Matchett Paul Gross Comedy Drama Romance Sport
Charles Robert Carner,Ivana Milicevic,Jenny McCarthy,Richard Bull,2008.0,witless protection,Comedy Crime,Ivana Milicevic Jenny McCarthy Richard Bull Charles Robert Carner Comedy Crime
Russell Holt,Eric Johnson,Brenda Strong,Tiffany Dupont,2004.0,the work and the glory,Drama Romance,Eric Johnson Brenda Strong Tiffany Dupont Russell Holt Drama Romance
Mike Judge,J.K. Simmons,Mila Kunis,Clifton Collins Jr.,2009.0,extract,Comedy Crime Romance,J.K. Simmons Mila Kunis Clifton Collins Jr. Mike Judge Comedy Crime Romance
Larry Charles,Jeff Bridges,Cheech Marin,Bruce Dern,2003.0,masked and anonymous,Comedy Drama Music,Jeff Bridges Cheech Marin Bruce Dern Larry Charles Comedy Drama Music
Claude Miller,Sandrine Kiberlain,Edouard Baer,Roschdy Zem,2001.0,alias betty,Comedy Crime Drama Romance Thriller,Sandrine Kiberlain Edouard Baer Roschdy Zem Claude Miller Comedy Crime Drama Romance Thriller
Michael Winterbottom,Samantha Morton,Om Puri,Natalie Mendoza,2003.0,code 46,Drama Romance Sci-Fi Thriller,Samantha Morton Om Puri Natalie Mendoza Michael Winterbottom Drama Romance Sci-Fi Thriller
Sacha Bennett,Bob Hoskins,Jenny Agutter,Vincent Regan,2012.0,outside bet,Comedy,Bob Hoskins Jenny Agutter Vincent Regan Sacha Bennett Comedy
Paul Haggis,Don Cheadle,Loretta Devine,Jennifer Esposito,2004.0,crash,Crime Drama Thriller,Don Cheadle Loretta Devine Jennifer Esposito Paul Haggis Crime Drama Thriller
Rodrigo García,Mia Wasikowska,Michael McElhatton,Mark Williams,2011.0,albert nobbs,Drama,Mia Wasikowska Michael McElhatton Mark Williams Rodrigo García Drama
